Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,220,Maj-NL,Washington,72,266,249,30,58,14,2,7,33,9,0,61,7,1,0,5,9,2,0.233,0.279,0.39,0.669,682928
Jos\xc3\xa9 Abreu,36,220,Maj-AL,Houston,75,315,289,22,67,12,0,5,36,19,1,75,3,0,4,10,0,1,0.232,0.283,0.325,0.608,547989
Ronald Acuna Jr.,25,220,Maj-NL,Atlanta,79,364,321,70,106,23,1,19,51,38,2,46,3,0,2,7,34,6,0.33,0.404,0.586,0.99,660670
Willy Adames,27,220,Maj-NL,Milwaukee,69,292,255,34,52,8,0,12,34,31,0,78,1,0,3,6,4,2,0.204,0.29,0.377,0.666,642715
Riley Adams,27,220,Maj-NL,Washington,17,63,56,4,17,3,2,3,9,6,0,22,0,1,0,2,0,0,0.304,0.371,0.589,0.96,656180
Jo Adell,24,239,Maj-AL,Los Angeles,1,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.333,0.5,1.333,1.833,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,225,Maj-NL,Arizona,40,121,114,10,26,6,0,2,12,7,0,28,0,0,0,0,4,0,0.228,0.273,0.333,0.606,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,220,Maj-NL,Atlanta,79,335,304,41,80,14,2,18,55,23,2,51,3,0,4,5,6,0,0.263,0.317,0.5,0.817,645277
Jorge Alfaro,30,222,Maj-NL,Colorado,8,30,29,1,4,3,0,1,4,0,0,12,1,0,0,1,0,0,0.138,0.167,0.345,0.512,595751
Greg Allen,30,245,Maj-AL,New York,10,17,14,5,3,0,1,1,1,1,0,7,1,1,0,0,1,0,0.214,0.313,0.571,0.884,656185
Nick Allen,24,242,Maj-AL,Oakland,38,111,102,9,20,1,0,1,3,6,0,18,0,3,0,2,0,0,0.196,0.241,0.235,0.476,669397
Pete Alonso,28,220,Maj-NL,New York,71,300,264,45,58,6,1,24,55,29,0,60,7,0,0,8,3,0,0.22,0.313,0.523,0.836,624413
Jos\xc3\xa9 Altuve,33,223,Maj-AL,Houston,26,114,99,18,26,7,0,3,11,13,0,20,1,0,1,4,5,1,0.263,0.351,0.424,0.775,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,221,Maj-NL,New York,55,186,173,23,38,7,0,12,25,11,0,47,2,0,0,7,0,0,0.22,0.274,0.468,0.742,682626
Yordan \xc3\x81lvarez,26,239,Maj-AL,Houston,57,242,202,41,56,12,0,17,55,32,2,55,6,0,2,5,0,0,0.277,0.388,0.589,0.978,670541
Jacob Amaya,24,222,Maj-NL,Miami,4,9,9,1,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0.222,0.222,0.222,0.444,676070
Miguel Amaya,24,222,Maj-NL,Chicago,17,53,41,6,11,2,0,2,7,3,0,12,7,1,1,1,0,0,0.268,0.404,0.463,0.867,665804
Brian Anderson,30,220,Maj-NL,Milwaukee,75,295,255,31,56,10,1,9,36,34,0,85,4,0,2,6,0,3,0.22,0.319,0.373,0.691,605119
Tim Anderson,30,220,Maj-AL,Chicago,56,237,224,21,52,9,0,0,11,12,0,47,0,0,1,7,8,1,0.232,0.27,0.272,0.542,641313
Elvis Andrus,34,220,Maj-AL,Chicago,58,218,195,17,39,6,0,2,17,17,1,39,4,1,1,1,6,3,0.2,0.277,0.262,0.538,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,220,Maj-NL,Atlanta,58,226,208,32,64,10,0,6,26,17,0,45,1,0,0,9,1,0,0.308,0.363,0.442,0.805,606115
Nolan Arenado,32,220,Maj-NL,St. Louis,75,321,294,34,80,11,2,15,51,22,2,61,1,0,4,10,2,3,0.272,0.321,0.476,0.797,571448
Gabriel Arias,23,220,Maj-AL,Cleveland,59,151,131,13,25,5,0,4,6,20,0,50,0,0,0,4,0,2,0.191,0.298,0.321,0.619,672356
Randy Arozarena,28,220,Maj-AL,Tampa Bay,78,335,277,49,80,9,1,14,54,44,0,77,11,0,3,3,9,7,0.289,0.403,0.48,0.883,668227
Luis Arr\xc3\xa1ez,26,220,Maj-NL,Miami,74,313,283,36,113,16,1,3,38,24,7,16,4,0,2,12,1,2,0.399,0.451,0.495,0.945,650333
Christian Arroyo,28,222,Maj-AL,Boston,44,142,132,18,33,11,0,3,18,6,0,33,1,1,2,5,1,1,0.25,0.284,0.402,0.685,624414
Jos\xc3\xa9 Azocar,27,246,Maj-NL,San Diego,26,55,51,8,12,2,0,0,3,1,0,11,0,3,0,0,6,1,0.235,0.25,0.275,0.525,640492
Akil Baddoo,24,238,Maj-AL,Detroit,50,168,143,17,33,7,0,3,16,24,2,34,0,1,0,1,6,1,0.231,0.341,0.343,0.684,668731
Harrison Bader,29,220,Maj-AL,New York,33,119,114,16,28,2,2,6,21,3,0,15,1,0,1,1,7,2,0.246,0.269,0.456,0.725,664056
Ji Hwan Bae,23,220,Maj-NL,Pittsburgh,73,233,209,35,50,9,0,2,19,17,0,56,2,3,2,2,20,6,0.239,0.3,0.311,0.611,678225
