Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,254,Maj-NL,Washington,46,167,156,19,38,7,2,5,25,7,0,39,3,1,0,3,6,2,0.244,0.289,0.41,0.7,682928
Jos\xc3\xa9 Abreu,36,254,Maj-AL,Houston,48,200,185,13,41,7,0,0,17,14,1,47,1,0,0,6,0,0,0.222,0.28,0.26,0.54,547989
Ronald Acuna Jr.,25,254,Maj-NL,Atlanta,49,222,191,46,63,14,0,11,27,28,2,32,2,0,1,4,19,2,0.33,0.419,0.576,0.995,660670
Willy Adames,27,254,Maj-NL,Milwaukee,49,209,181,23,37,5,0,9,27,22,0,54,1,0,3,6,4,1,0.204,0.29,0.381,0.671,642715
Riley Adams,27,257,Maj-NL,Washington,8,33,30,3,9,3,0,2,6,2,0,10,0,1,0,2,0,0,0.3,0.344,0.6,0.944,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,255,Maj-AL,Oakland,35,112,101,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.228,0.288,0.396,0.684,542583
Nick Ahmed,33,254,Maj-NL,Arizona,29,88,84,9,20,4,0,1,10,4,0,19,0,0,0,0,3,0,0.238,0.273,0.321,0.594,605113
Hanser Alberto,30,255,Maj-AL,Chicago,27,81,73,10,16,4,0,3,12,4,0,12,1,2,1,1,0,0,0.219,0.266,0.397,0.663,593643
Ozzie Albies,26,254,Maj-NL,Atlanta,49,204,189,21,48,10,1,10,32,10,1,33,3,0,2,4,1,0,0.254,0.299,0.476,0.775,645277
Greg Allen,30,255,Maj-AL,New York,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,3.0,4.0,656185
Nick Allen,24,255,Maj-AL,Oakland,28,80,73,7,15,1,0,1,2,4,0,13,0,3,0,2,0,0,0.206,0.247,0.26,0.507,669397
Pete Alonso,28,254,Maj-NL,New York,50,212,186,33,43,3,0,18,43,24,0,45,2,0,0,6,0,0,0.231,0.326,0.538,0.863,624413
Jos\xc3\xa9 Altuve,33,255,Maj-AL,Houston,4,16,12,1,3,1,0,0,1,4,0,4,0,0,0,1,0,0,0.25,0.438,0.333,0.771,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,254,Maj-NL,New York,29,95,87,11,22,4,0,6,13,7,0,23,1,0,0,3,0,0,0.253,0.316,0.506,0.822,682626
Yordan \xc3\x81lvarez,26,254,Maj-AL,Houston,43,186,155,29,46,11,0,12,46,24,1,41,5,0,2,1,0,0,0.297,0.403,0.6,1.003,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,254,Maj-NL,Milwaukee,47,186,161,24,39,6,1,8,28,21,0,50,2,0,2,4,0,3,0.242,0.333,0.441,0.774,605119
Tim Anderson,30,254,Maj-AL,Chicago,32,138,131,14,32,5,0,0,7,7,0,26,0,0,0,6,6,1,0.244,0.283,0.282,0.565,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,254,Maj-NL,Atlanta,28,105,96,15,30,7,0,4,13,8,0,19,1,0,0,6,0,0,0.313,0.371,0.51,0.882,606115
