Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,233,Maj-NL,Washington,60,222,208,22,46,10,2,6,30,8,0,49,5,1,0,5,6,2,0.221,0.267,0.375,0.642,682928
Jos\xc3\xa9 Abreu,36,233,Maj-AL,Houston,66,277,253,20,59,10,0,4,33,18,1,64,3,0,3,7,0,1,0.233,0.289,0.32,0.609,547989
Ronald Acuna Jr.,25,233,Maj-NL,Atlanta,68,311,276,59,92,21,1,15,44,32,2,40,2,0,1,6,28,6,0.333,0.405,0.58,0.985,660670
Willy Adames,27,233,Maj-NL,Milwaukee,58,246,216,27,44,7,0,10,28,24,0,66,1,0,3,6,4,2,0.204,0.283,0.375,0.658,642715
Riley Adams,27,237,Maj-NL,Washington,13,51,45,3,12,3,1,2,6,5,0,17,0,1,0,2,0,0,0.267,0.34,0.511,0.851,656180
Jo Adell,24,239,Maj-AL,Los Angeles,1,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.333,0.5,1.333,1.833,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,233,Maj-NL,Arizona,38,113,108,10,24,5,0,2,12,5,0,25,0,0,0,0,4,0,0.222,0.257,0.324,0.581,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,233,Maj-NL,Atlanta,68,282,257,33,66,12,1,15,44,19,2,40,3,0,3,5,3,0,0.257,0.312,0.486,0.799,645277
Greg Allen,30,245,Maj-AL,New York,10,17,14,5,3,0,1,1,1,1,0,7,1,1,0,0,1,0,0.214,0.313,0.571,0.884,656185
Nick Allen,24,242,Maj-AL,Oakland,38,111,102,9,20,1,0,1,3,6,0,18,0,3,0,2,0,0,0.196,0.241,0.235,0.476,669397
Pete Alonso,28,240,Maj-NL,New York,62,261,229,41,53,4,1,22,49,27,0,51,5,0,0,6,2,0,0.231,0.326,0.546,0.872,624413
Jos\xc3\xa9 Altuve,33,233,Maj-AL,Houston,17,78,67,15,18,5,0,2,7,10,0,16,1,0,0,2,3,1,0.269,0.372,0.433,0.805,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,233,Maj-NL,New York,46,159,148,21,35,6,0,12,25,9,0,39,2,0,0,6,0,0,0.237,0.289,0.52,0.81,682626
Yordan \xc3\x81lvarez,26,239,Maj-AL,Houston,57,242,202,41,56,12,0,17,55,32,2,55,6,0,2,5,0,0,0.277,0.388,0.589,0.978,670541
Miguel Amaya,24,236,Maj-NL,Chicago,13,41,32,3,8,0,0,1,5,1,0,9,6,1,1,1,0,0,0.25,0.375,0.344,0.719,665804
Brian Anderson,30,233,Maj-NL,Milwaukee,66,260,225,30,52,9,1,9,33,29,0,72,4,0,2,6,0,3,0.231,0.327,0.4,0.727,605119
Tim Anderson,30,233,Maj-AL,Chicago,48,209,198,21,50,9,0,0,10,11,0,39,0,0,0,6,7,1,0.253,0.292,0.298,0.59,641313
Elvis Andrus,34,233,Maj-AL,Chicago,46,174,154,12,30,4,0,1,13,15,1,31,3,1,1,0,6,2,0.195,0.278,0.24,0.518,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,233,Maj-NL,Atlanta,47,180,166,25,55,8,0,5,23,13,0,34,1,0,0,7,0,0,0.331,0.383,0.47,0.853,606115
Nolan Arenado,32,233,Maj-NL,St. Louis,66,281,258,31,73,10,2,13,45,19,2,53,1,0,3,9,2,3,0.283,0.331,0.488,0.819,571448
Gabriel Arias,23,233,Maj-AL,Cleveland,51,132,114,10,24,5,0,4,6,18,0,44,0,0,0,4,0,2,0.211,0.318,0.36,0.678,672356
Randy Arozarena,28,233,Maj-AL,Tampa Bay,67,287,234,42,67,8,1,12,44,41,0,64,9,0,3,3,9,6,0.286,0.408,0.483,0.891,668227
Luis Arr\xc3\xa1ez,26,233,Maj-NL,Miami,64,267,241,27,91,15,1,1,30,20,5,15,4,0,2,11,1,2,0.378,0.431,0.461,0.891,650333
Christian Arroyo,28,233,Maj-AL,Boston,35,107,100,14,24,8,0,2,13,5,0,25,0,1,1,5,1,0,0.24,0.274,0.38,0.654,624414
Jos\xc3\xa9 Azocar,27,246,Maj-NL,San Diego,26,55,51,8,12,2,0,0,3,1,0,11,0,3,0,0,6,1,0.235,0.25,0.275,0.525,640492
Akil Baddoo,24,238,Maj-AL,Detroit,50,168,143,17,33,7,0,3,16,24,2,34,0,1,0,1,6,1,0.231,0.341,0.343,0.684,668731
Harrison Bader,29,249,Maj-AL,New York,26,95,90,14,24,0,2,6,19,3,0,13,1,0,1,1,6,2,0.267,0.295,0.511,0.806,664056
Ji Hwan Bae,23,233,Maj-NL,Pittsburgh,61,197,178,32,48,9,0,2,18,13,0,46,2,3,1,2,19,6,0.27,0.325,0.354,0.679,678225
Javier B\xc3\xa1ez,30,233,Maj-AL,Detroit,63,267,250,24,57,9,1,4,29,10,0,59,4,0,2,5,5,0,0.228,0.267,0.32,0.587,595879
Patrick Bailey,24,233,Maj-NL,San Francisco,20,75,70,8,23,6,1,3,17,3,0,22,0,2,0,1,0,0,0.329,0.356,0.571,0.928,672275
Luken Baker,26,234,Maj-NL,St. Louis,4,14,14,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0.286,0.286,0.286,0.571,663609
Rylan Bannon,27,278,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,233,Maj-NL,Los Angeles,28,92,81,4,9,2,0,0,5,9,0,21,1,0,1,2,2,1,0.111,0.207,0.136,0.342,605131
Tucker Barnhart,32,234,Maj-NL,Chicago,28,82,72,2,13,1,0,0,4,8,0,26,1,0,1,3,0,0,0.181,0.268,0.194,0.463,571466
Tres Barrera,28,254,Maj-NL,St. Louis,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663
Jos\xc3\xa9 Barrero,25,233,Maj-NL,Cincinnati,46,149,133,15,29,8,0,2,17,15,0,44,0,0,1,1,3,2,0.218,0.295,0.323,0.619,676480
Joey Bart,26,261,Maj-NL,San Francisco,26,84,78,8,18,5,0,0,4,2,0,21,4,0,0,0,0,0,0.231,0.286,0.295,0.581,663698
Brett Baty,23,233,Maj-NL,New York,47,173,153,18,35,6,0,4,18,18,0,41,1,0,1,5,1,0,0.229,0.312,0.346,0.659,683146
Jake Bauers,27,233,Maj-AL,New York,35,104,90,11,20,6,0,5,14,12,0,34,0,0,2,1,1,0,0.222,0.308,0.456,0.763,641343
Matt Beaty,30,291,Maj-NL,San Francisco,4,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,607461
Josh Bell,30,233,Maj-AL,Cleveland,61,248,215,14,52,14,0,6,31,31,1,51,0,0,2,2,0,1,0.242,0.335,0.391,0.725,605137
Cody Bellinger,27,263,Maj-NL,Chicago,37,163,144,29,39,9,1,7,20,14,1,31,2,0,3,2,9,2,0.271,0.337,0.493,0.831,641355
Brandon Belt,35,237,Maj-AL,Toronto,48,180,152,18,40,14,0,4,16,27,1,67,1,0,0,3,0,0,0.263,0.378,0.434,0.812,474832
Anthony Bemboom,33,299,Maj-AL,Baltimore,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,621532
Andrew Benintendi,28,233,Maj-AL,Chicago,64,262,234,32,62,15,1,0,16,23,5,37,3,1,1,3,7,1,0.265,0.337,0.338,0.675,643217
Will Benson,25,234,Maj-NL,Cincinnati,25,73,66,7,15,1,1,1,2,7,0,20,0,0,0,1,3,1,0.227,0.301,0.318,0.62,666181
Jon Berti,33,233,Maj-NL,Miami,60,203,185,25,48,5,1,2,12,14,1,41,0,2,2,5,8,4,0.26,0.309,0.33,0.638,542932
Christian Bethancourt,31,233,Maj-AL,Tampa Bay,46,159,150,23,34,9,0,7,18,6,0,42,0,1,2,4,0,0,0.227,0.253,0.427,0.68,542194
Mookie Betts,30,233,Maj-NL,Los Angeles,65,298,255,53,67,15,1,17,43,40,0,49,2,0,1,3,5,1,0.263,0.366,0.529,0.895,605141
Bo Bichette,25,233,Maj-AL,Toronto,69,309,295,37,94,12,1,14,44,13,0,52,1,0,0,6,3,3,0.319,0.35,0.509,0.858,666182
Cavan Biggio,28,233,Maj-AL,Toronto,43,111,101,17,20,2,0,6,12,8,0,37,2,0,0,0,2,2,0.198,0.27,0.396,0.666,624415
Charlie Blackmon,36,237,Maj-NL,Colorado,56,242,211,34,56,14,2,5,26,21,0,33,7,0,3,4,0,1,0.265,0.347,0.422,0.769,453568
Dairon Blanco,30,233,Maj-AL,Kansas City,3,13,12,0,4,1,1,0,1,1,0,2,0,0,0,0,0,1,0.333,0.385,0.583,0.968,680118
JJ Bleday,25,233,Maj-AL,Oakland,32,109,95,12,20,6,0,4,8,14,0,22,0,0,0,2,1,1,0.211,0.312,0.4,0.712,668709
Xander Bogaerts,30,233,Maj-NL,San Diego,62,264,231,35,61,11,0,7,23,28,0,48,3,0,2,8,7,0,0.264,0.349,0.403,0.751,593428
Alec Bohm,26,234,Maj-NL,Philadelphia,56,229,210,25,56,10,0,6,41,15,0,38,2,0,2,10,2,1,0.267,0.319,0.4,0.719,664761
Jackie Bradley Jr.,33,240,Maj-AL,Kansas City,43,113,105,10,14,5,0,1,6,5,0,29,2,1,0,3,0,0,0.133,0.188,0.21,0.397,598265
Alex Bregman,29,233,Maj-AL,Houston,67,298,259,37,63,8,1,9,39,36,1,38,2,0,1,10,1,0,0.243,0.339,0.386,0.725,608324
Will Brennan,25,233,Maj-AL,Cleveland,59,176,166,17,45,10,0,4,19,6,1,27,3,0,1,1,6,3,0.271,0.307,0.404,0.71,686823
Jonah Bride,27,233,Maj-AL,Oakland,12,46,35,5,9,1,0,0,4,6,0,7,3,1,1,1,0,0,0.257,0.4,0.286,0.686,681146
Mike Brosseau,29,243,Maj-NL,Milwaukee,29,78,73,4,15,2,0,4,8,4,0,20,1,0,0,2,0,0,0.206,0.256,0.397,0.654,670712
Seth Brown,30,233,Maj-AL,Oakland,30,111,100,10,20,5,0,4,13,11,0,37,0,0,0,2,2,1,0.2,0.279,0.37,0.649,664913
Vidal Bruj\xc3\xa1n,25,235,Maj-AL,Tampa Bay,15,36,33,5,6,0,0,0,4,1,0,8,1,1,0,1,0,1,0.182,0.229,0.182,0.41,660644
Kris Bryant,31,248,Maj-NL,Colorado,50,214,190,21,50,6,0,5,17,21,0,37,3,0,0,2,0,0,0.263,0.346,0.374,0.72,592178
Peyton Burdick,26,257,Maj-NL,Miami,14,37,33,4,6,2,0,1,2,3,0,18,1,0,0,0,1,0,0.182,0.27,0.333,0.604,680814
Jake Burger,27,233,Maj-AL,Chicago,50,174,160,26,40,9,1,15,35,8,0,55,4,0,2,2,1,1,0.25,0.299,0.6,0.899,669394
Alec Burleson,24,234,Maj-NL,St. Louis,50,163,148,17,33,7,1,5,15,10,0,17,1,1,1,6,0,1,0.223,0.275,0.385,0.66,676475
Michael Busch,25,270,Maj-NL,Los Angeles,7,23,19,5,4,0,0,0,2,4,0,9,0,0,0,0,1,0,0.211,0.348,0.211,0.558,683737
Byron Buxton,29,246,Maj-AL,Minnesota,50,212,182,31,40,9,1,10,23,26,1,61,3,0,1,2,6,0,0.22,0.326,0.445,0.771,621439
Jos\xc3\xa9 Caballero,26,233,Maj-AL,Seattle,41,126,98,16,24,4,1,2,16,18,0,23,8,0,2,0,9,2,0.245,0.397,0.367,0.764,676609
Miguel Cabrera,40,233,Maj-AL,Detroit,35,129,115,7,26,8,0,1,9,13,0,27,0,0,1,5,0,0,0.226,0.302,0.322,0.624,408234
Oswaldo Cabrera,24,233,Maj-AL,New York,59,178,164,19,32,6,0,4,18,10,1,36,1,1,2,6,5,0,0.195,0.243,0.305,0.548,665828
Willie Calhoun,28,233,Maj-AL,New York,41,140,126,16,30,7,0,5,16,13,1,17,0,0,1,2,0,0,0.238,0.307,0.413,0.72,641432
Alex Call,28,233,Maj-NL,Washington,63,248,217,24,46,9,0,3,20,26,0,48,3,0,2,0,6,2,0.212,0.302,0.295,0.597,669743
Luis Campusano,24,294,Maj-NL,San Diego,7,22,21,3,5,1,0,1,2,0,0,6,0,0,1,1,0,0,0.238,0.227,0.429,0.656,669134
Jeimer Candelario,29,233,Maj-NL,Washington,63,269,238,30,58,17,2,8,30,23,1,56,6,0,2,3,1,1,0.244,0.323,0.433,0.756,600869
Mark Canha,34,234,Maj-NL,New York,58,210,182,25,45,13,0,5,22,20,0,35,5,0,3,5,4,0,0.247,0.333,0.401,0.734,592192
Conner Capel,26,276,Maj-AL,Oakland,26,75,66,4,17,4,0,0,3,9,0,22,0,0,0,1,4,3,0.258,0.347,0.318,0.665,668843
V\xc3\xadctor Caratini,29,234,Maj-NL,Milwaukee,26,96,84,9,22,0,0,3,12,9,0,22,2,0,1,2,1,0,0.262,0.344,0.369,0.713,605170
Dylan Carlson,24,233,Maj-NL,St. Louis,38,133,119,15,29,5,1,3,15,10,0,25,3,0,1,2,1,0,0.244,0.316,0.378,0.694,666185
Kerry Carpenter,25,233,Maj-AL,Detroit,26,97,90,10,24,6,0,4,8,6,0,27,1,0,0,1,0,0,0.267,0.32,0.467,0.786,681481
Matt Carpenter,37,233,Maj-NL,San Diego,50,166,138,14,26,10,0,4,26,23,0,52,1,0,3,2,1,0,0.188,0.303,0.348,0.651,572761
Corbin Carroll,22,233,Maj-NL,Arizona,65,263,228,51,71,17,3,14,35,27,1,51,6,1,1,2,19,2,0.311,0.397,0.597,0.993,682998
Curt Casali,34,235,Maj-NL,Cincinnati,33,77,64,7,11,2,0,0,5,9,0,19,2,2,0,1,0,0,0.172,0.293,0.203,0.496,592200
Triston Casas,23,233,Maj-AL,Boston,61,225,188,25,38,8,1,7,19,35,0,60,0,0,2,5,0,0,0.202,0.324,0.367,0.691,671213
Nick Castellanos,31,233,Maj-NL,Philadelphia,68,290,267,43,84,23,1,8,42,20,0,71,0,0,3,3,4,2,0.315,0.359,0.498,0.857,592206
Harold Castro,29,233,Maj-NL,Colorado,48,144,137,13,36,7,0,0,17,4,0,29,0,1,2,4,0,0,0.263,0.28,0.314,0.594,605612
Rodolfo Castro,24,233,Maj-NL,Pittsburgh,60,176,153,17,41,7,0,6,21,17,1,40,5,0,1,3,1,4,0.268,0.358,0.431,0.789,666801
Willi Castro,26,233,Maj-AL,Minnesota,55,151,137,24,33,6,0,5,12,6,0,47,6,1,1,1,13,2,0.241,0.3,0.394,0.694,650489
Jake Cave,30,279,Maj-NL,Philadelphia,20,70,63,3,14,4,0,1,9,6,0,16,0,0,1,2,3,0,0.222,0.286,0.333,0.619,595909
Yu Chang,27,284,Maj-AL,Boston,17,47,44,5,6,0,0,3,8,1,0,12,1,1,0,1,1,0,0.136,0.174,0.341,0.515,644374
Matt Chapman,30,233,Maj-AL,Toronto,67,284,251,35,68,23,0,9,34,28,1,73,3,0,2,1,2,2,0.271,0.349,0.47,0.819,656305
Michael Chavis,27,233,Maj-NL,Washington,17,36,33,4,10,0,0,0,2,3,0,10,0,0,0,1,0,0,0.303,0.361,0.303,0.664,656308
Jazz Chisholm Jr.,25,265,Maj-NL,Miami,39,159,144,16,33,2,1,7,16,12,0,52,1,1,1,1,14,2,0.229,0.291,0.403,0.694,665862
Ji Man Choi,32,295,Maj-NL,Pittsburgh,9,32,32,3,4,1,0,2,2,0,0,15,0,0,0,1,0,0,0.125,0.125,0.344,0.469,596847
Kody Clemens,27,233,Maj-NL,Philadelphia,37,118,109,13,28,6,0,4,12,8,0,32,1,0,0,1,0,0,0.257,0.314,0.422,0.736,665019
Ernie Clement,27,234,Maj-AL,Toronto,5,7,6,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0.333,0.286,0.333,0.619,676391
Oscar Col\xc3\xa1s,24,278,Maj-AL,Chicago,25,84,76,8,16,2,0,1,7,5,0,20,1,1,1,1,2,1,0.211,0.265,0.276,0.541,693049
Michael Conforto,30,233,Maj-NL,San Francisco,59,235,202,36,50,4,0,12,36,28,0,59,3,0,2,4,2,0,0.248,0.345,0.446,0.79,624424
William Contreras,25,233,Maj-NL,Milwaukee,53,215,188,25,45,9,0,8,20,25,0,45,2,0,0,9,0,0,0.239,0.335,0.415,0.75,661388
Willson Contreras,31,234,Maj-NL,St. Louis,63,253,222,26,44,12,0,7,27,27,0,60,3,0,1,7,5,1,0.198,0.293,0.347,0.639,575929
Garrett Cooper,32,233,Maj-NL,Miami,48,190,179,15,41,6,1,8,26,9,0,62,1,0,1,6,0,0,0.229,0.268,0.408,0.676,643265
Franchy Cordero,28,247,Maj-AL,New York,19,56,54,6,8,1,0,4,11,2,0,21,0,0,0,0,0,0,0.148,0.179,0.389,0.568,614173
Carlos Correa,28,233,Maj-AL,Minnesota,58,249,220,21,48,14,2,9,34,28,1,61,0,0,1,9,0,0,0.218,0.305,0.423,0.728,621043
Brandon Crawford,36,233,Maj-NL,San Francisco,42,144,128,14,26,7,0,4,17,15,0,43,0,1,0,3,3,0,0.203,0.287,0.352,0.638,543063
J.P. Crawford,28,233,Maj-AL,Seattle,64,262,225,35,55,13,0,3,23,35,0,50,1,1,0,4,1,0,0.244,0.349,0.342,0.691,641487
Kutter Crawford,27,290,Maj-AL,Boston,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,676710
C.J. Cron,33,264,Maj-NL,Colorado,36,148,136,19,31,9,0,6,20,10,0,35,0,0,2,8,0,0,0.228,0.277,0.427,0.704,543068
Jake Cronenworth,29,233,Maj-NL,San Diego,66,278,236,28,51,9,4,7,24,33,1,61,5,1,2,5,3,0,0.216,0.323,0.377,0.7,630105
Nelson Cruz,42,233,Maj-NL,San Diego,37,113,107,8,26,4,1,4,17,4,0,36,1,0,1,1,1,0,0.243,0.274,0.411,0.686,443558
Oneil Cruz,24,299,Maj-NL,Pittsburgh,9,40,32,7,8,1,0,1,4,7,0,8,0,0,1,0,3,0,0.25,0.375,0.375,0.75,665833
Travis d\'Arnaud,34,233,Maj-NL,Atlanta,24,93,85,11,23,4,0,2,10,7,0,17,1,0,0,1,0,0,0.271,0.333,0.388,0.722,518595
David Dahl,29,304,Maj-NL,San Diego,4,9,9,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0.111,0.111,0.444,0.556,621311
Bobby Dalbec,28,266,Maj-AL,Boston,7,13,11,1,2,0,0,0,0,2,0,7,0,0,0,0,1,0,0.182,0.308,0.182,0.49,666915
J.D. Davis,30,234,Maj-NL,San Francisco,63,245,210,29,60,11,1,9,35,26,0,63,4,0,4,10,1,0,0.286,0.369,0.476,0.845,605204
Jonathan Davis,31,233,Maj-NL,Miami,18,60,52,14,14,3,1,1,7,4,0,16,1,1,1,1,1,0,0.269,0.328,0.423,0.751,641505
Yonathan Daza,29,276,Maj-NL,Colorado,24,80,74,8,20,6,0,0,7,3,0,13,1,1,1,5,1,0,0.27,0.304,0.351,0.655,602074
Bryan De La Cruz,26,233,Maj-NL,Miami,65,263,239,29,67,14,0,8,35,21,0,69,0,0,3,7,3,0,0.28,0.335,0.439,0.774,650559
Elly De La Cruz,21,233,Maj-NL,Cincinnati,9,40,34,8,8,1,1,1,4,6,0,15,0,0,0,2,5,0,0.235,0.35,0.412,0.762,682829
Paul DeJong,29,233,Maj-NL,St. Louis,43,167,151,24,34,5,0,9,20,13,0,48,3,0,0,4,3,1,0.225,0.299,0.437,0.737,657557
Jason Delay,28,237,Maj-NL,Pittsburgh,31,87,75,8,22,4,1,1,9,7,0,21,2,2,1,2,0,0,0.293,0.365,0.413,0.778,641511
Jonny DeLuca,24,234,Maj-NL,Los Angeles,4,9,8,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0.25,0.333,0.25,0.583,676356
Rafael Devers,26,234,Maj-AL,Boston,65,279,255,36,63,16,0,17,56,18,3,57,3,0,3,8,0,1,0.247,0.301,0.51,0.811,646240
Aledmys D\xc3\xadaz,32,233,Maj-AL,Oakland,47,167,153,11,31,6,0,1,10,8,0,33,5,0,1,9,1,0,0.203,0.264,0.261,0.525,649557
El\xc3\xadas D\xc3\xadaz,32,233,Maj-NL,Colorado,60,231,210,22,62,14,1,6,33,18,0,43,1,0,2,7,0,0,0.295,0.351,0.457,0.808,553869
Jordan Diaz,22,257,Maj-AL,Oakland,24,72,69,6,15,1,0,4,8,2,0,17,1,0,0,2,0,1,0.217,0.25,0.406,0.656,672478
Yainer Diaz,24,233,Maj-AL,Houston,30,100,92,13,24,7,0,4,9,3,0,18,1,0,4,4,0,0,0.261,0.28,0.467,0.747,673237
Yandy D\xc3\xadaz,31,233,Maj-AL,Tampa Bay,58,255,219,44,68,14,0,12,36,31,0,40,4,0,1,6,0,0,0.311,0.404,0.539,0.943,650490
Corey Dickerson,34,233,Maj-NL,Washington,21,64,59,7,16,4,0,2,10,4,0,12,0,0,1,2,0,0,0.271,0.313,0.441,0.753,572816
Brandon Dixon,31,236,Maj-NL,San Diego,21,58,52,6,11,2,0,2,5,0,0,19,4,0,2,1,1,0,0.212,0.259,0.365,0.624,641525
Josh Donaldson,37,233,Maj-AL,New York,15,52,46,8,6,0,0,5,7,5,0,16,0,0,1,1,0,0,0.13,0.212,0.457,0.668,518626
Brendan Donovan,26,233,Maj-NL,St. Louis,63,239,207,29,53,6,0,6,16,26,2,34,5,0,1,2,4,0,0.256,0.352,0.372,0.724,680977
Jeter Downs,24,279,Maj-NL,Washington,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,669023
Brenton Doyle,25,233,Maj-NL,Colorado,40,131,122,17,27,4,1,4,17,8,0,44,0,0,1,1,9,2,0.221,0.267,0.369,0.636,686668
Hunter Dozier,31,259,Maj-AL,Kansas City,29,91,82,8,15,2,1,2,9,8,0,29,0,0,1,0,2,0,0.183,0.253,0.305,0.558,641531
Brandon Drury,30,233,Maj-AL,Los Angeles,63,254,234,29,60,16,2,10,31,13,0,69,4,0,3,9,0,1,0.256,0.303,0.47,0.773,592273
Mauricio Dub\xc3\xb3n,28,233,Maj-AL,Houston,53,227,216,36,64,14,1,3,15,8,0,29,1,0,2,8,5,0,0.296,0.322,0.412,0.734,643289
Matt Duffy,32,234,Maj-AL,Kansas City,32,85,77,7,24,4,0,1,8,6,0,20,1,0,1,1,0,0,0.312,0.365,0.403,0.767,622110
Ezequiel Duran,24,233,Maj-AL,Texas,49,178,166,25,49,10,0,8,28,8,1,43,4,0,0,2,3,2,0.295,0.343,0.5,0.843,677649
Jarren Duran,26,233,Maj-AL,Boston,51,189,171,18,49,17,0,3,24,14,1,54,2,0,2,2,10,1,0.287,0.344,0.439,0.783,680776
Adam Duvall,34,233,Maj-AL,Boston,14,58,51,13,17,6,1,4,14,5,0,13,2,0,0,0,1,0,0.333,0.414,0.726,1.139,594807
Nate Eaton,26,235,Maj-AL,Kansas City,27,55,52,2,3,0,0,0,1,2,0,21,1,0,0,0,3,0,0.058,0.109,0.058,0.167,681987
Tommy Edman,28,233,Maj-NL,St. Louis,66,242,219,32,52,12,2,7,26,17,1,36,2,2,2,4,10,1,0.237,0.296,0.406,0.702,669242
Xavier Edwards,23,251,Maj-NL,Miami,9,22,21,4,8,1,0,0,2,0,0,4,0,1,0,1,1,0,0.381,0.381,0.429,0.81,669364
Drew Ellis,27,237,Maj-NL,Philadelphia,8,22,18,4,4,0,0,2,3,4,0,5,0,0,0,0,0,1,0.222,0.364,0.556,0.919,656403
Adam Engel,31,259,Maj-NL,San Diego,5,6,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,641553
Eduardo Escobar,34,233,Maj-NL,New York,38,113,104,14,24,3,1,4,14,7,0,23,0,1,1,3,1,0,0.231,0.277,0.394,0.671,500871
Santiago Espinal,28,233,Maj-AL,Toronto,32,101,90,12,19,3,0,1,9,8,0,12,2,1,0,3,2,1,0.211,0.29,0.278,0.568,669289
Thairo Estrada,27,233,Maj-NL,San Francisco,56,251,233,37,69,15,1,9,27,12,0,60,6,0,0,3,15,3,0.296,0.347,0.485,0.832,642731
Stuart Fairchild,27,233,Maj-NL,Cincinnati,62,182,154,24,36,12,1,4,22,19,0,52,4,3,2,1,8,2,0.234,0.33,0.403,0.732,656413
