Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,222,Maj-NL,Washington,70,259,243,28,57,14,2,7,33,9,0,59,6,1,0,5,8,2,0.235,0.279,0.395,0.674,682928
Jos\xc3\xa9 Abreu,36,222,Maj-AL,Houston,74,311,285,22,66,12,0,5,36,19,1,75,3,0,4,9,0,1,0.232,0.283,0.326,0.609,547989
Ronald Acuna Jr.,25,222,Maj-NL,Atlanta,77,356,314,67,103,23,1,16,47,37,2,45,3,0,2,7,34,6,0.328,0.402,0.561,0.962,660670
Willy Adames,27,222,Maj-NL,Milwaukee,67,283,249,34,52,8,0,12,34,28,0,75,1,0,3,6,4,2,0.209,0.288,0.386,0.674,642715
Riley Adams,27,225,Maj-NL,Washington,16,63,56,4,17,3,2,3,9,6,0,22,0,1,0,2,0,0,0.304,0.371,0.589,0.96,656180
Jo Adell,24,239,Maj-AL,Los Angeles,1,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.333,0.5,1.333,1.833,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,225,Maj-NL,Arizona,40,121,114,10,26,6,0,2,12,7,0,28,0,0,0,0,4,0,0.228,0.273,0.333,0.606,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,222,Maj-NL,Atlanta,77,327,297,40,79,14,1,18,55,22,2,49,3,0,4,5,6,0,0.266,0.319,0.502,0.821,645277
Jorge Alfaro,30,222,Maj-NL,Colorado,8,30,29,1,4,3,0,1,4,0,0,12,1,0,0,1,0,0,0.138,0.167,0.345,0.512,595751
Greg Allen,30,245,Maj-AL,New York,10,17,14,5,3,0,1,1,1,1,0,7,1,1,0,0,1,0,0.214,0.313,0.571,0.884,656185
Nick Allen,24,242,Maj-AL,Oakland,38,111,102,9,20,1,0,1,3,6,0,18,0,3,0,2,0,0,0.196,0.241,0.235,0.476,669397
Pete Alonso,28,222,Maj-NL,New York,69,292,257,44,58,6,1,24,55,29,0,60,6,0,0,8,2,0,0.226,0.319,0.537,0.856,624413
Jos\xc3\xa9 Altuve,33,223,Maj-AL,Houston,26,114,99,18,26,7,0,3,11,13,0,20,1,0,1,4,5,1,0.263,0.351,0.424,0.775,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,222,Maj-NL,New York,54,183,170,23,38,7,0,12,25,11,0,46,2,0,0,7,0,0,0.224,0.279,0.477,0.755,682626
Yordan \xc3\x81lvarez,26,239,Maj-AL,Houston,57,242,202,41,56,12,0,17,55,32,2,55,6,0,2,5,0,0,0.277,0.388,0.589,0.978,670541
Jacob Amaya,24,222,Maj-NL,Miami,4,9,9,1,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0.222,0.222,0.222,0.444,676070
Miguel Amaya,24,222,Maj-NL,Chicago,17,53,41,6,11,2,0,2,7,3,0,12,7,1,1,1,0,0,0.268,0.404,0.463,0.867,665804
