Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,255,Maj-NL,Washington,45,164,154,19,37,7,2,5,25,6,0,38,3,1,0,3,5,2,0.24,0.282,0.409,0.691,682928
Jos\xc3\xa9 Abreu,36,255,Maj-AL,Houston,47,196,181,13,40,7,0,0,17,14,1,47,1,0,0,6,0,0,0.221,0.281,0.26,0.54,547989
Ronald Acuna Jr.,25,255,Maj-NL,Atlanta,48,218,187,46,63,14,0,11,27,28,2,31,2,0,1,3,19,2,0.337,0.427,0.588,1.015,660670
Willy Adames,27,255,Maj-NL,Milwaukee,48,205,177,22,36,5,0,8,25,22,0,53,1,0,3,6,4,1,0.203,0.291,0.367,0.658,642715
Riley Adams,27,257,Maj-NL,Washington,8,33,30,3,9,3,0,2,6,2,0,10,0,1,0,2,0,0,0.3,0.344,0.6,0.944,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,255,Maj-AL,Oakland,35,112,101,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.228,0.288,0.396,0.684,542583
Nick Ahmed,33,255,Maj-NL,Arizona,28,84,80,9,20,4,0,1,10,4,0,16,0,0,0,0,3,0,0.25,0.286,0.338,0.623,605113
Hanser Alberto,30,255,Maj-AL,Chicago,27,81,73,10,16,4,0,3,12,4,0,12,1,2,1,1,0,0,0.219,0.266,0.397,0.663,593643
Ozzie Albies,26,255,Maj-NL,Atlanta,48,200,187,20,48,10,1,10,31,9,1,33,3,0,1,4,1,0,0.257,0.3,0.481,0.781,645277
Greg Allen,30,255,Maj-AL,New York,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,3.0,4.0,656185
Nick Allen,24,255,Maj-AL,Oakland,28,80,73,7,15,1,0,1,2,4,0,13,0,3,0,2,0,0,0.206,0.247,0.26,0.507,669397
Pete Alonso,28,255,Maj-NL,New York,49,209,183,33,42,3,0,18,43,24,0,45,2,0,0,6,0,0,0.23,0.325,0.541,0.866,624413
Jos\xc3\xa9 Altuve,33,255,Maj-AL,Houston,4,16,12,1,3,1,0,0,1,4,0,4,0,0,0,1,0,0,0.25,0.438,0.333,0.771,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,257,Maj-NL,New York,28,92,84,10,20,4,0,5,11,7,0,23,1,0,0,2,0,0,0.238,0.304,0.464,0.769,682626
Yordan \xc3\x81lvarez,26,255,Maj-AL,Houston,42,182,152,29,46,11,0,12,46,23,1,40,5,0,2,1,0,0,0.303,0.407,0.612,1.018,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,255,Maj-NL,Milwaukee,46,183,158,23,38,6,1,7,27,21,0,49,2,0,2,4,0,3,0.241,0.333,0.424,0.757,605119
Tim Anderson,30,255,Maj-AL,Chicago,31,134,127,14,31,5,0,0,6,7,0,26,0,0,0,6,6,1,0.244,0.284,0.284,0.567,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,255,Maj-NL,Atlanta,27,102,94,15,30,7,0,4,13,7,0,19,1,0,0,6,0,0,0.319,0.373,0.521,0.894,606115
Nolan Arenado,32,255,Maj-NL,St. Louis,48,209,194,26,52,5,1,9,34,13,2,44,0,0,2,9,2,2,0.268,0.311,0.443,0.754,571448
Gabriel Arias,23,255,Maj-AL,Cleveland,34,84,75,7,16,4,0,3,4,9,0,31,0,0,0,3,0,1,0.213,0.298,0.387,0.684,672356
Randy Arozarena,28,255,Maj-AL,Tampa Bay,48,209,174,33,53,7,1,11,37,25,0,46,7,0,3,3,5,4,0.305,0.407,0.546,0.953,668227
Luis Arr\xc3\xa1ez,26,255,Maj-NL,Miami,45,184,167,16,62,10,1,1,16,15,5,9,1,0,1,6,1,1,0.371,0.424,0.461,0.885,650333
Christian Arroyo,28,272,Maj-AL,Boston,27,79,74,12,19,5,0,1,11,4,0,17,0,1,0,3,1,0,0.257,0.295,0.365,0.66,624414
Jos\xc3\xa9 Azocar,27,257,Maj-NL,San Diego,22,48,44,6,10,2,0,0,1,1,0,8,0,3,0,0,5,0,0.227,0.244,0.273,0.517,640492
Akil Baddoo,24,255,Maj-AL,Detroit,35,117,100,13,25,6,0,1,10,16,1,25,0,1,0,1,4,1,0.25,0.353,0.34,0.693,668731
Harrison Bader,29,255,Maj-AL,New York,20,73,69,11,20,0,2,5,17,2,0,7,1,0,1,1,3,1,0.29,0.315,0.565,0.88,664056
Ji Hwan Bae,23,255,Maj-NL,Pittsburgh,44,141,129,21,34,5,0,2,12,9,0,35,1,2,0,1,14,5,0.264,0.317,0.349,0.665,678225
Javier B\xc3\xa1ez,30,255,Maj-AL,Detroit,44,183,168,19,41,7,0,3,23,9,0,32,4,0,1,5,3,0,0.244,0.297,0.339,0.636,595879
Patrick Bailey,24,255,Maj-NL,San Francisco,5,15,13,1,3,0,0,1,3,1,0,3,0,1,0,0,0,0,0.231,0.286,0.462,0.747,672275
Rylan Bannon,27,278,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,257,Maj-NL,Los Angeles,23,74,65,3,6,1,0,0,3,8,0,19,0,0,1,2,2,1,0.092,0.189,0.108,0.297,605131
Tucker Barnhart,32,257,Maj-NL,Chicago,21,59,50,1,10,1,0,0,3,7,0,18,1,0,1,2,0,0,0.2,0.305,0.22,0.525,571466
Tres Barrera,28,256,Maj-NL,St. Louis,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663
Jos\xc3\xa9 Barrero,25,256,Maj-NL,Cincinnati,35,118,104,11,24,7,0,1,12,13,0,36,0,0,1,1,3,2,0.231,0.314,0.327,0.641,676480
Joey Bart,26,261,Maj-NL,San Francisco,26,84,78,8,18,5,0,0,4,2,0,21,4,0,0,0,0,0,0.231,0.286,0.295,0.581,663698
Brett Baty,23,255,Maj-NL,New York,30,109,97,12,24,4,0,4,10,11,0,23,1,0,0,3,0,0,0.247,0.33,0.412,0.743,683146
Jake Bauers,27,255,Maj-AL,New York,18,49,41,6,8,1,0,2,4,7,0,17,0,0,1,1,1,0,0.195,0.306,0.366,0.672,641343
