Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,251,Maj-NL,Washington,49,180,167,20,40,8,2,5,27,8,0,40,4,1,0,3,6,2,0.24,0.291,0.401,0.692,682928
Jos\xc3\xa9 Abreu,36,250,Maj-AL,Houston,51,213,196,14,42,7,0,1,19,14,1,49,2,0,1,6,0,0,0.214,0.272,0.265,0.538,547989
Ronald Acuna Jr.,25,250,Maj-NL,Atlanta,53,241,210,48,70,15,1,11,30,28,2,34,2,0,1,4,21,3,0.333,0.415,0.571,0.986,660670
Willy Adames,27,252,Maj-NL,Milwaukee,51,214,185,23,38,6,0,9,27,23,0,55,1,0,3,6,4,2,0.205,0.293,0.384,0.676,642715
Riley Adams,27,250,Maj-NL,Washington,10,40,34,3,10,3,1,2,6,5,0,13,0,1,0,2,0,0,0.294,0.385,0.618,1.002,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,252,Maj-NL,Arizona,30,90,86,9,20,4,0,1,10,4,0,19,0,0,0,0,3,0,0.233,0.267,0.314,0.581,605113
Hanser Alberto,30,250,Maj-AL,Chicago,29,88,80,11,17,4,0,3,14,4,0,13,1,2,1,1,0,0,0.213,0.256,0.375,0.631,593643
Ozzie Albies,26,250,Maj-NL,Atlanta,53,220,204,22,52,10,1,10,34,11,1,33,3,0,2,4,1,0,0.255,0.3,0.461,0.761,645277
Greg Allen,30,250,Maj-AL,New York,6,5,5,3,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0.2,0.2,0.6,0.8,656185
Nick Allen,24,250,Maj-AL,Oakland,32,94,85,7,17,1,0,1,2,6,0,16,0,3,0,2,0,0,0.2,0.253,0.247,0.5,669397
Pete Alonso,28,250,Maj-NL,New York,54,232,202,38,49,4,1,20,46,26,0,47,4,0,0,6,1,0,0.243,0.341,0.569,0.91,624413
Jos\xc3\xa9 Altuve,33,250,Maj-AL,Houston,7,31,27,6,10,3,0,1,2,4,0,8,0,0,0,2,0,0,0.37,0.452,0.593,1.044,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,250,Maj-NL,New York,33,113,104,14,28,6,0,8,19,7,0,26,2,0,0,5,0,0,0.269,0.327,0.558,0.885,682626
Yordan \xc3\x81lvarez,26,250,Maj-AL,Houston,46,199,165,33,48,11,0,14,48,27,2,44,5,0,2,3,0,0,0.291,0.402,0.612,1.014,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,250,Maj-NL,Milwaukee,51,202,176,24,43,8,1,8,30,22,0,55,2,0,2,4,0,3,0.244,0.332,0.438,0.769,605119
Tim Anderson,30,250,Maj-AL,Chicago,36,157,149,18,40,6,0,0,9,8,0,29,0,0,0,6,6,1,0.269,0.306,0.309,0.614,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,250,Maj-NL,Atlanta,32,121,111,18,35,7,0,4,13,9,0,22,1,0,0,6,0,0,0.315,0.372,0.487,0.858,606115
Nolan Arenado,32,250,Maj-NL,St. Louis,52,225,207,26,54,6,1,9,35,15,2,47,0,0,3,9,2,2,0.261,0.307,0.43,0.737,571448
Gabriel Arias,23,250,Maj-AL,Cleveland,38,95,85,7,17,5,0,3,4,10,0,33,0,0,0,4,0,1,0.2,0.284,0.365,0.649,672356
Randy Arozarena,28,251,Maj-AL,Tampa Bay,52,225,186,35,56,7,1,11,39,28,0,48,8,0,3,3,6,4,0.301,0.409,0.527,0.936,668227
