Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,188,Maj-NL,Washington,96,373,344,52,87,18,4,10,41,17,0,78,8,3,1,5,21,2,0.253,0.303,0.416,0.718,682928
Jos\xc3\xa9 Abreu,36,188,Maj-AL,Houston,101,425,388,40,96,16,0,10,56,29,1,94,3,0,5,12,0,1,0.247,0.301,0.366,0.667,547989
Ronald Acuna Jr.,25,188,Maj-NL,Atlanta,102,469,408,91,136,26,1,24,61,54,2,56,5,0,2,8,49,8,0.333,0.416,0.578,0.994,660670
Willy Adames,27,188,Maj-NL,Milwaukee,95,409,358,44,73,16,0,17,48,40,0,107,4,0,5,9,4,3,0.204,0.288,0.391,0.679,642715
Riley Adams,27,188,Maj-NL,Washington,26,100,92,7,28,8,2,4,15,6,0,27,1,1,0,4,0,0,0.304,0.354,0.565,0.919,656180
Jo Adell,24,209,Maj-AL,Los Angeles,5,14,13,2,3,1,1,1,3,1,0,6,0,0,0,0,0,0,0.231,0.286,0.692,0.978,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,192,Maj-NL,Arizona,52,153,145,13,33,9,0,2,14,8,0,37,0,0,0,0,5,1,0.228,0.268,0.331,0.599,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,188,Maj-NL,Atlanta,102,438,392,62,101,17,3,24,74,31,2,69,7,0,6,6,7,0,0.258,0.319,0.5,0.819,645277
Jorge Alfaro,30,195,"Maj-AL,Maj-NL","Boston,Colorado",16,50,47,2,7,4,0,1,4,2,0,15,1,0,0,3,0,0,0.149,0.2,0.298,0.498,595751
