Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,175,Maj-NL,Washington,108,425,393,57,102,22,4,11,44,19,0,85,9,3,1,5,28,3,0.26,0.308,0.42,0.728,682928
Jos\xc3\xa9 Abreu,36,177,Maj-AL,Houston,110,464,423,43,99,16,0,10,56,31,1,105,5,0,5,12,0,1,0.234,0.291,0.343,0.634,547989
Ronald Acuna Jr.,25,175,Maj-NL,Atlanta,114,526,457,102,154,29,2,26,70,60,2,65,7,0,2,11,52,9,0.337,0.42,0.58,1.0,660670
Willy Adames,27,175,Maj-NL,Milwaukee,105,453,396,49,80,17,0,18,51,46,0,117,4,0,5,9,4,3,0.202,0.288,0.381,0.67,642715
Jordyn Adams,23,175,Maj-AL,Los Angeles,5,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,677941
Riley Adams,27,178,Maj-NL,Washington,29,112,101,8,31,9,2,4,15,9,0,28,1,1,0,5,0,0,0.307,0.369,0.555,0.924,656180
Jo Adell,24,209,Maj-AL,Los Angeles,5,14,13,2,3,1,1,1,3,1,0,6,0,0,0,0,0,0,0.231,0.286,0.692,0.978,666176
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,175,Maj-NL,Arizona,57,167,158,13,35,9,0,2,14,9,0,40,0,0,0,0,5,1,0.222,0.264,0.317,0.58,605113
Hanser Alberto,30,247,Maj-AL,Chicago,30,90,82,11,18,5,0,3,16,4,0,13,1,2,1,1,0,0,0.22,0.261,0.39,0.652,593643
Ozzie Albies,26,175,Maj-NL,Atlanta,114,495,445,71,117,21,4,26,82,34,2,82,7,0,7,6,9,0,0.263,0.321,0.503,0.824,645277
Jorge Alfaro,30,186,"Maj-AL,Maj-NL","Boston,Colorado",18,52,48,2,7,4,0,1,4,2,0,15,2,0,0,3,0,0,0.146,0.212,0.292,0.503,595751
Greg Allen,30,175,Maj-AL,New York,19,23,19,6,3,0,1,1,1,2,0,9,1,1,0,0,3,1,0.158,0.273,0.421,0.694,656185
Nick Allen,24,175,Maj-AL,Oakland,64,193,177,17,36,2,1,3,11,11,0,33,0,4,1,5,4,1,0.203,0.249,0.277,0.526,669397
Abraham Almonte,34,175,Maj-NL,New York,3,8,7,1,1,1,0,0,0,1,0,5,0,0,0,0,0,0,0.143,0.25,0.286,0.536,501659
