Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,248,Maj-NL,Washington,51,187,173,20,41,8,2,5,28,8,0,41,5,1,0,3,6,2,0.237,0.29,0.393,0.683,682928
Jos\xc3\xa9 Abreu,36,248,Maj-AL,Houston,53,221,201,15,43,7,0,1,20,16,1,50,2,0,2,6,0,0,0.214,0.276,0.264,0.54,547989
Ronald Acuna Jr.,25,248,Maj-NL,Atlanta,55,249,217,48,70,15,1,11,30,29,2,34,2,0,1,4,21,4,0.323,0.406,0.553,0.959,660670
Willy Adames,27,252,Maj-NL,Milwaukee,51,214,185,23,38,6,0,9,27,23,0,55,1,0,3,6,4,2,0.205,0.293,0.384,0.676,642715
Riley Adams,27,250,Maj-NL,Washington,10,40,34,3,10,3,1,2,6,5,0,13,0,1,0,2,0,0,0.294,0.385,0.618,1.002,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,251,Maj-AL,Oakland,36,115,104,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.221,0.281,0.385,0.665,542583
Nick Ahmed,33,248,Maj-NL,Arizona,32,94,90,9,20,4,0,1,10,4,0,20,0,0,0,0,3,0,0.222,0.255,0.3,0.555,605113
Hanser Alberto,30,250,Maj-AL,Chicago,29,88,80,11,17,4,0,3,14,4,0,13,1,2,1,1,0,0,0.213,0.256,0.375,0.631,593643
Ozzie Albies,26,248,Maj-NL,Atlanta,55,227,211,22,53,11,1,10,34,11,1,33,3,0,2,4,1,0,0.251,0.295,0.455,0.75,645277
Greg Allen,30,248,Maj-AL,New York,8,12,11,5,3,0,1,1,1,0,0,4,1,0,0,0,1,0,0.273,0.333,0.727,1.061,656185
Nick Allen,24,248,Maj-AL,Oakland,34,97,88,8,18,1,0,1,2,6,0,16,0,3,0,2,0,0,0.205,0.255,0.25,0.505,669397
Pete Alonso,28,248,Maj-NL,New York,55,236,206,38,49,4,1,20,46,26,0,48,4,0,0,6,1,0,0.238,0.335,0.558,0.893,624413
Jos\xc3\xa9 Altuve,33,248,Maj-AL,Houston,9,40,34,7,11,3,0,2,6,6,0,10,0,0,0,2,0,0,0.324,0.425,0.588,1.013,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,248,Maj-NL,New York,34,117,108,14,28,6,0,8,19,7,0,28,2,0,0,5,0,0,0.259,0.316,0.537,0.853,682626
Yordan \xc3\x81lvarez,26,248,Maj-AL,Houston,48,208,173,35,50,12,0,14,48,27,2,47,6,0,2,5,0,0,0.289,0.399,0.601,1.0,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,248,Maj-NL,Milwaukee,52,206,178,24,43,8,1,8,30,23,0,55,3,0,2,4,0,3,0.242,0.335,0.433,0.768,605119
Tim Anderson,30,248,Maj-AL,Chicago,38,165,157,18,41,6,0,0,9,8,0,31,0,0,0,6,6,1,0.261,0.297,0.299,0.596,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,248,Maj-NL,Atlanta,34,128,118,18,35,7,0,4,13,9,0,25,1,0,0,6,0,0,0.297,0.352,0.458,0.809,606115
Nolan Arenado,32,248,Maj-NL,St. Louis,54,232,213,26,56,7,1,9,36,16,2,47,0,0,3,9,2,2,0.263,0.31,0.432,0.742,571448
Gabriel Arias,23,249,Maj-AL,Cleveland,39,99,88,7,17,5,0,3,4,11,0,33,0,0,0,4,0,1,0.193,0.283,0.352,0.635,672356
Randy Arozarena,28,248,Maj-AL,Tampa Bay,54,232,192,35,57,7,1,11,40,29,0,50,8,0,3,3,6,4,0.297,0.405,0.516,0.921,668227
Luis Arr\xc3\xa1ez,26,248,Maj-NL,Miami,50,206,186,19,70,11,1,1,20,17,5,10,2,0,1,9,1,2,0.376,0.432,0.462,0.894,650333
Christian Arroyo,28,272,Maj-AL,Boston,27,79,74,12,19,5,0,1,11,4,0,17,0,1,0,3,1,0,0.257,0.295,0.365,0.66,624414
Jos\xc3\xa9 Azocar,27,248,Maj-NL,San Diego,25,51,47,8,11,2,0,0,3,1,0,9,0,3,0,0,6,1,0.234,0.25,0.277,0.527,640492
Akil Baddoo,24,248,Maj-AL,Detroit,42,140,119,16,31,7,0,3,16,20,2,28,0,1,0,1,5,1,0.261,0.367,0.395,0.762,668731
Harrison Bader,29,249,Maj-AL,New York,26,95,90,14,24,0,2,6,19,3,0,13,1,0,1,1,6,2,0.267,0.295,0.511,0.806,664056
Ji Hwan Bae,23,248,Maj-NL,Pittsburgh,50,159,146,23,39,7,0,2,12,9,0,39,2,2,0,1,15,5,0.267,0.319,0.356,0.675,678225
Javier B\xc3\xa1ez,30,248,Maj-AL,Detroit,50,211,196,20,44,7,0,3,26,9,0,40,4,0,1,5,3,0,0.225,0.271,0.306,0.578,595879
Patrick Bailey,24,248,Maj-NL,San Francisco,10,37,35,4,11,3,0,2,11,1,0,9,0,1,0,0,0,0,0.314,0.333,0.571,0.905,672275
Rylan Bannon,27,278,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,248,Maj-NL,Los Angeles,25,82,73,3,7,1,0,0,3,8,0,20,0,0,1,2,2,1,0.096,0.183,0.11,0.293,605131
Tucker Barnhart,32,249,Maj-NL,Chicago,24,69,59,1,10,1,0,0,3,8,0,21,1,0,1,2,0,0,0.17,0.275,0.186,0.462,571466
Tres Barrera,28,254,Maj-NL,St. Louis,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663
Jos\xc3\xa9 Barrero,25,248,Maj-NL,Cincinnati,39,134,119,14,28,8,0,2,17,14,0,39,0,0,1,1,3,2,0.235,0.313,0.353,0.666,676480
Joey Bart,26,261,Maj-NL,San Francisco,26,84,78,8,18,5,0,0,4,2,0,21,4,0,0,0,0,0,0.231,0.286,0.295,0.581,663698
Brett Baty,23,250,Maj-NL,New York,35,127,114,13,28,5,0,4,15,11,0,29,1,0,1,3,0,0,0.246,0.315,0.395,0.71,683146
Jake Bauers,27,248,Maj-AL,New York,23,64,53,7,12,3,0,3,7,9,0,22,0,0,2,1,1,0,0.226,0.328,0.453,0.781,641343
Matt Beaty,30,291,Maj-NL,San Francisco,4,5,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,607461
Josh Bell,30,248,Maj-AL,Cleveland,51,210,179,7,40,11,0,3,24,29,1,41,0,0,2,1,0,1,0.224,0.329,0.335,0.664,605137
Cody Bellinger,27,263,Maj-NL,Chicago,37,163,144,29,39,9,1,7,20,14,1,31,2,0,3,2,9,2,0.271,0.337,0.493,0.831,641355
Brandon Belt,35,248,Maj-AL,Toronto,40,148,125,14,32,10,0,2,12,22,1,54,1,0,0,2,0,0,0.256,0.372,0.384,0.756,474832
Anthony Bemboom,33,299,Maj-AL,Baltimore,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,621532
Andrew Benintendi,28,248,Maj-AL,Chicago,53,219,199,28,53,15,1,0,13,17,3,33,1,1,1,3,5,0,0.266,0.326,0.352,0.678,643217
Will Benson,25,248,Maj-NL,Cincinnati,13,33,32,3,5,0,1,0,0,1,0,14,0,0,0,0,0,0,0.156,0.182,0.219,0.401,666181
Jon Berti,33,248,Maj-NL,Miami,49,177,160,23,44,5,0,2,10,13,1,36,0,2,2,3,7,4,0.275,0.326,0.344,0.67,542932
Christian Bethancourt,31,249,Maj-AL,Tampa Bay,37,124,117,20,30,9,0,7,16,5,0,34,0,1,1,2,0,0,0.256,0.285,0.513,0.797,542194
Mookie Betts,30,248,Maj-NL,Los Angeles,53,241,205,41,51,14,1,11,31,34,0,43,1,0,1,3,2,1,0.249,0.357,0.488,0.845,605141
Bo Bichette,25,248,Maj-AL,Toronto,55,250,236,33,79,11,1,11,38,13,0,37,1,0,0,5,2,3,0.335,0.372,0.53,0.902,666182
Cavan Biggio,28,248,Maj-AL,Toronto,33,85,78,13,14,1,0,4,7,5,0,31,2,0,0,0,1,1,0.18,0.247,0.346,0.593,624415
Charlie Blackmon,36,250,Maj-NL,Colorado,48,206,178,30,51,13,2,5,23,19,0,28,6,0,3,3,0,1,0.287,0.369,0.466,0.835,453568
JJ Bleday,25,248,Maj-AL,Oakland,21,74,65,8,14,3,0,3,3,9,0,15,0,0,0,0,0,1,0.215,0.311,0.4,0.711,668709
Xander Bogaerts,30,248,Maj-NL,San Diego,53,228,199,30,51,7,0,7,20,25,0,43,3,0,1,7,6,0,0.256,0.347,0.397,0.744,593428
Alec Bohm,26,248,Maj-NL,Philadelphia,53,215,196,23,52,9,0,6,37,15,0,35,2,0,2,8,2,1,0.265,0.321,0.403,0.724,664761
Jackie Bradley Jr.,33,249,Maj-AL,Kansas City,40,107,99,10,14,5,0,1,6,5,0,26,2,1,0,3,0,0,0.141,0.198,0.222,0.42,598265
Alex Bregman,29,248,Maj-AL,Houston,54,239,208,33,50,7,1,7,29,28,1,25,2,0,1,7,1,0,0.24,0.335,0.385,0.719,608324
Will Brennan,25,248,Maj-AL,Cleveland,47,128,121,14,28,6,0,2,11,4,0,20,2,0,1,1,4,1,0.231,0.266,0.331,0.596,686823
Jonah Bride,27,248,Maj-AL,Oakland,2,7,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.286,0.286,0.286,0.571,681146
Mike Brosseau,29,248,Maj-NL,Milwaukee,27,72,68,4,15,2,0,4,8,4,0,18,0,0,0,2,0,0,0.221,0.264,0.427,0.69,670712
Seth Brown,30,248,Maj-AL,Oakland,17,64,59,6,11,2,0,3,7,5,0,20,0,0,0,1,2,0,0.186,0.25,0.373,0.623,664913
Vidal Bruj\xc3\xa1n,25,286,Maj-AL,Tampa Bay,11,21,20,5,5,0,0,0,3,0,0,7,1,0,0,1,0,1,0.25,0.286,0.25,0.536,660644
Kris Bryant,31,248,Maj-NL,Colorado,50,214,190,21,50,6,0,5,17,21,0,37,3,0,0,2,0,0,0.263,0.346,0.374,0.72,592178
Peyton Burdick,26,257,Maj-NL,Miami,14,37,33,4,6,2,0,1,2,3,0,18,1,0,0,0,1,0,0.182,0.27,0.333,0.604,680814
Jake Burger,27,248,Maj-AL,Chicago,39,136,125,19,33,7,1,10,24,7,0,40,2,0,2,2,1,1,0.264,0.309,0.576,0.885,669394
Alec Burleson,24,248,Maj-NL,St. Louis,44,145,131,16,31,7,1,4,14,9,0,15,1,1,1,5,0,1,0.237,0.289,0.397,0.686,676475
Michael Busch,25,270,Maj-NL,Los Angeles,7,23,19,5,4,0,0,0,2,4,0,9,0,0,0,0,1,0,0.211,0.348,0.211,0.558,683737
Byron Buxton,29,248,Maj-AL,Minnesota,49,210,181,31,40,9,1,10,23,26,1,61,2,0,1,2,6,0,0.221,0.324,0.448,0.771,621439
Jos\xc3\xa9 Caballero,26,248,Maj-AL,Seattle,30,93,75,13,18,3,0,2,10,12,0,21,4,0,2,0,6,1,0.24,0.366,0.36,0.726,676609
Miguel Cabrera,40,248,Maj-AL,Detroit,28,103,92,4,18,4,0,0,7,10,0,21,0,0,1,5,0,0,0.196,0.272,0.239,0.511,408234
Oswaldo Cabrera,24,248,Maj-AL,New York,49,168,154,18,30,6,0,3,15,10,1,33,1,1,2,6,5,0,0.195,0.246,0.292,0.538,665828
Willie Calhoun,28,248,Maj-AL,New York,32,113,101,12,26,6,0,3,12,11,1,14,0,0,1,2,0,0,0.257,0.327,0.406,0.733,641432
Alex Call,28,249,Maj-NL,Washington,52,210,182,21,38,9,0,3,19,24,0,45,2,0,2,0,3,2,0.209,0.305,0.308,0.613,669743
Luis Campusano,24,294,Maj-NL,San Diego,7,22,21,3,5,1,0,1,2,0,0,6,0,0,1,1,0,0,0.238,0.227,0.429,0.656,669134
Jeimer Candelario,29,248,Maj-NL,Washington,52,224,201,24,52,15,2,6,22,16,0,44,5,0,2,2,0,0,0.259,0.326,0.443,0.769,600869
Mark Canha,34,250,Maj-NL,New York,47,173,150,21,35,10,0,3,12,16,0,30,4,0,3,5,2,0,0.233,0.318,0.36,0.678,592192
Conner Capel,26,276,Maj-AL,Oakland,26,75,66,4,17,4,0,0,3,9,0,22,0,0,0,1,4,3,0.258,0.347,0.318,0.665,668843
