Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,252,Maj-NL,Washington,48,176,163,20,39,7,2,5,25,8,0,39,4,1,0,3,6,2,0.239,0.291,0.399,0.69,682928
Jos\xc3\xa9 Abreu,36,252,Maj-AL,Houston,49,204,189,13,41,7,0,0,17,14,1,47,1,0,0,6,0,0,0.217,0.275,0.254,0.529,547989
Ronald Acuna Jr.,25,252,Maj-NL,Atlanta,51,232,201,46,65,15,0,11,27,28,2,32,2,0,1,4,21,2,0.323,0.41,0.562,0.972,660670
Willy Adames,27,252,Maj-NL,Milwaukee,51,214,185,23,38,6,0,9,27,23,0,55,1,0,3,6,4,2,0.205,0.293,0.384,0.676,642715
Riley Adams,27,253,Maj-NL,Washington,9,36,31,3,10,3,1,2,6,4,0,10,0,1,0,2,0,0,0.323,0.4,0.677,1.077,656180
Ehire Adrianza,33,277,Maj-NL,Atlanta,5,11,10,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.091,0.0,0.091,501303
Jes\xc3\xbas Aguilar,33,255,Maj-AL,Oakland,35,112,101,8,23,2,0,5,9,8,2,31,1,0,1,3,0,0,0.228,0.288,0.396,0.684,542583
Nick Ahmed,33,252,Maj-NL,Arizona,30,90,86,9,20,4,0,1,10,4,0,19,0,0,0,0,3,0,0.233,0.267,0.314,0.581,605113
Hanser Alberto,30,252,Maj-AL,Chicago,28,86,78,11,17,4,0,3,14,4,0,13,1,2,1,1,0,0,0.218,0.262,0.385,0.647,593643
Ozzie Albies,26,252,Maj-NL,Atlanta,51,212,197,22,50,10,1,10,32,10,1,33,3,0,2,4,1,0,0.254,0.297,0.467,0.764,645277
Greg Allen,30,253,Maj-AL,New York,4,4,4,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0.25,0.25,0.75,1.0,656185
Nick Allen,24,252,Maj-AL,Oakland,30,86,78,7,15,1,0,1,2,5,0,14,0,3,0,2,0,0,0.192,0.241,0.244,0.485,669397
Pete Alonso,28,252,Maj-NL,New York,52,222,192,35,45,3,0,19,45,26,0,46,4,0,0,6,1,0,0.234,0.338,0.547,0.885,624413
Jos\xc3\xa9 Altuve,33,252,Maj-AL,Houston,5,21,17,2,5,2,0,0,1,4,0,6,0,0,0,1,0,0,0.294,0.429,0.412,0.84,514888
Jake Alu,26,260,Maj-NL,Washington,4,14,13,0,3,0,0,0,0,1,0,3,0,0,0,0,1,0,0.231,0.286,0.231,0.517,666906
Francisco \xc3\x81lvarez,21,252,Maj-NL,New York,31,104,95,12,25,5,0,6,13,7,0,23,2,0,0,3,0,0,0.263,0.327,0.505,0.832,682626
Yordan \xc3\x81lvarez,26,252,Maj-AL,Houston,44,190,157,30,46,11,0,12,46,26,1,42,5,0,2,2,0,0,0.293,0.405,0.592,0.998,670541
Miguel Amaya,24,269,Maj-NL,Chicago,6,17,13,0,3,0,0,0,2,0,0,2,2,1,1,1,0,0,0.231,0.313,0.231,0.543,665804
Brian Anderson,30,252,Maj-NL,Milwaukee,49,194,168,24,40,6,1,8,28,22,0,53,2,0,2,4,0,3,0.238,0.33,0.429,0.759,605119
Tim Anderson,30,252,Maj-AL,Chicago,34,148,140,17,37,5,0,0,9,8,0,29,0,0,0,6,6,1,0.264,0.304,0.3,0.604,641313
Elvis Andrus,34,266,Maj-AL,Chicago,39,151,134,11,27,4,0,1,13,12,1,26,3,1,1,0,5,1,0.202,0.28,0.254,0.534,462101
Miguel And\xc3\xbajar,28,261,Maj-NL,Pittsburgh,13,33,31,2,5,1,0,2,6,2,0,5,0,0,0,0,0,0,0.161,0.212,0.387,0.599,609280
Orlando Arcia,28,252,Maj-NL,Atlanta,30,113,103,17,33,7,0,4,13,9,0,20,1,0,0,6,0,0,0.32,0.381,0.505,0.885,606115
Nolan Arenado,32,252,Maj-NL,St. Louis,50,217,200,26,52,5,1,9,35,14,2,46,0,0,3,9,2,2,0.26,0.304,0.43,0.734,571448
Gabriel Arias,23,252,Maj-AL,Cleveland,36,90,80,7,16,4,0,3,4,10,0,33,0,0,0,4,0,1,0.2,0.289,0.363,0.651,672356
Randy Arozarena,28,252,Maj-AL,Tampa Bay,51,221,183,34,56,7,1,11,39,27,0,46,8,0,3,3,6,4,0.306,0.412,0.536,0.947,668227
Luis Arr\xc3\xa1ez,26,252,Maj-NL,Miami,47,192,174,17,65,11,1,1,19,16,5,9,1,0,1,7,1,2,0.374,0.427,0.466,0.893,650333
Christian Arroyo,28,272,Maj-AL,Boston,27,79,74,12,19,5,0,1,11,4,0,17,0,1,0,3,1,0,0.257,0.295,0.365,0.66,624414
Jos\xc3\xa9 Azocar,27,257,Maj-NL,San Diego,22,48,44,6,10,2,0,0,1,1,0,8,0,3,0,0,5,0,0.227,0.244,0.273,0.517,640492
Akil Baddoo,24,252,Maj-AL,Detroit,38,126,108,14,28,6,0,2,12,17,1,26,0,1,0,1,4,1,0.259,0.36,0.37,0.73,668731
Harrison Bader,29,252,Maj-AL,New York,23,85,80,11,20,0,2,5,17,3,0,12,1,0,1,1,4,1,0.25,0.282,0.488,0.77,664056
Ji Hwan Bae,23,252,Maj-NL,Pittsburgh,46,145,133,22,36,6,0,2,12,9,0,36,1,2,0,1,14,5,0.271,0.322,0.361,0.683,678225
Javier B\xc3\xa1ez,30,252,Maj-AL,Detroit,47,197,182,19,43,7,0,3,25,9,0,36,4,0,1,5,3,0,0.236,0.286,0.324,0.61,595879
Patrick Bailey,24,252,Maj-NL,San Francisco,7,24,22,2,8,2,0,1,7,1,0,4,0,1,0,0,0,0,0.364,0.391,0.591,0.982,672275
Rylan Bannon,27,278,Maj-AL,Houston,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,257,Maj-NL,Los Angeles,23,74,65,3,6,1,0,0,3,8,0,19,0,0,1,2,2,1,0.092,0.189,0.108,0.297,605131
Tucker Barnhart,32,252,Maj-NL,Chicago,23,66,56,1,10,1,0,0,3,8,0,20,1,0,1,2,0,0,0.179,0.288,0.196,0.484,571466
Tres Barrera,28,254,Maj-NL,St. Louis,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,668663
Jos\xc3\xa9 Barrero,25,252,Maj-NL,Cincinnati,37,127,113,13,26,8,0,1,13,13,0,38,0,0,1,1,3,2,0.23,0.307,0.327,0.635,676480
Joey Bart,26,261,Maj-NL,San Francisco,26,84,78,8,18,5,0,0,4,2,0,21,4,0,0,0,0,0,0.231,0.286,0.295,0.581,663698
Brett Baty,23,252,Maj-NL,New York,33,121,108,13,27,4,0,4,13,11,0,27,1,0,1,3,0,0,0.25,0.322,0.398,0.72,683146
Jake Bauers,27,252,Maj-AL,New York,21,54,46,6,8,1,0,2,4,7,0,20,0,0,1,1,1,0,0.174,0.278,0.326,0.604,641343
